"meterID","mean","max","ToUmax","TEC","MDM","LF","Var","SD","IQR","Range","MORNMAX","MORNPEAK","MORNRANGE","WDay.Area","WDay.MidPoint","WDay.Centroid","WDay.AM.Slope","WEnd.Area","WEnd.MidPoint","WEnd.Centroid","WEnd.AM.Slope","Class"
"2282","-0.435914210384437","0.190137301416145","-1","-0.435914210384436","-0.22631036226316","-0.528426289540698","-0.742345381411445","-0.297184219072611","-0.6","0.190137301416145","-0.665290325134183","-0.689092712958623","-0.488042635754593","-0.442703080466008","-0.442703080466011","0.393939393939394","-0.268392553991443","-0.420930230635185","-0.420930230635187","0.290322580645161","-0.3259970105929","I"
"2283","-0.809168753498231","-0.504852275177917","0.74468085106383","-0.809168753498231","-0.62385147966923","-0.709744514055806","-0.948663159682379","-0.698855985193345","-0.849798387096774","-0.507440155272806","-0.80523895616675","-0.742269479313441","-0.534331755145567","-0.81978018625236","-0.819780186252361","0.575757575757576","-0.235894253281189","-0.768689353101897","-0.768689353101897","0.419354838709677","-0.538667330979356","J"
"2284","-0.934804744889746","-0.550859032420387","0.787234042553191","-0.934804744889746","-0.786852781571121","-0.858300801314003","-0.976979035837022","-0.805536693995563","-0.925","-0.550859032420387","-0.892730174391566","-0.814818588044631","-0.585523295137569","-0.941272074104143","-0.941272074104143","0.878787878787879","-0.298667822512059","-0.916207378639135","-0.916207378639135","0.741935483870968","-0.643697333362217","K"
"2285","-0.491155666004862","0.103587089353749","0.446808510638298","-0.491155666004862","-0.0322959258831639","-0.70916689310418","-0.603090747737893","-0.122082401049962","-0.579637096774194","0.103587089353749","-0.609734376921566","-0.539969562225812","-0.349965194294827","-0.435578913295457","-0.435578913295458","0.515151515151515","-0.184547791908426","-0.582310456809867","-0.582310456809869","0.419354838709677","-0.406407729133723","C"
"2288","-0.716611207531555","-0.2046581841708","0.0212765957446808","-0.716611207531555","-0.320857901588957","-0.799862713574185","-0.85200461850814","-0.472930315743881","-0.786290322580645","-0.20623966645101","-0.621797744232301","-0.548978641835796","-0.359587367256966","-0.730469217118125","-0.730469217118125","0.272727272727273","-0.274299843369815","-0.672967385764917","-0.672967385764918","0.290322580645161","-0.60768364274419","I"
"2292","-0.526181349569014","-0.272661922219826","0.106382978723404","-0.526181349569014","-0.388908751408403","-0.485833090534205","-0.832344873845465","-0.437534949753671","-0.59758064516129","-0.277981453525987","-0.726291327352067","-0.736912305669231","-0.463577434054297","-0.51533263973689","-0.515332639736891","0.393939393939394","-0.261992716860566","-0.530424912896131","-0.530424912896133","0.354838709677419","-0.635942204796049","C"
"2294","-0.519149573807029","-0.263173028538567","0.319148936170213","-0.519149573807028","-0.221457891237445","-0.626234079107588","-0.764142326434525","-0.328571461301536","-0.803225806451613","-0.27654374236216","-0.539955133433508","-0.579118621115539","-0.352191772030036","-0.479395946716421","-0.479395946716422","0.0909090909090908","-0.265440551128099","-0.584907747487487","-0.584907747487485","0.096774193548387","-0.334499490934299","M"
"2295","-0.7606486735726","-0.560060383868881","0.276595744680851","-0.7606486735726","-0.823157928264011","0.00815699169111817","-0.974311111871755","-0.79336976311535","-0.886290322580645","-0.561641866149091","-0.856786032842779","-0.84455105850416","-0.691377071680005","-0.765021023591462","-0.765021023591463","0.212121212121212","-0.294415493582103","-0.758878080676607","-0.758878080676608","0.225806451612903","-0.700615211316422","K"
"2296","-0.779212973047264","-0.517935446768744","0.787234042553191","-0.779212973047263","-0.533063928558631","-0.74446600403074","-0.920028185765782","-0.618581641583856","-0.800806451612903","-0.521098411329164","-0.700782125747953","-0.616816321668654","-0.421872300089359","-0.773857521741648","-0.773857521741648","0.636363636363636","-0.261546140231629","-0.787533721368132","-0.787533721368132","0.419354838709677","-0.657160496501528","M"
"2299","-0.577718471486992","0.0253756020415496","-0.0212765957446809","-0.577718471486991","-0.211837353834639","-0.698169956339572","-0.701429283182911","-0.241658879897675","-0.748387096774194","0.021206239666451","-0.536859425159485","-0.452806560265067","-0.286031310323718","-0.579142456542651","-0.579142456542652","0.636363636363636","-0.135394809860149","-0.5154954986573","-0.515495498657302","0.419354838709677","-0.58728852110998","I"
"2300","-0.764504018445421","-0.234706347494788","-0.191489361702128","-0.764504018445421","-0.554746368012231","-0.695035166282381","-0.887873557357482","-0.544190107699158","-0.783870967741935","-0.238731938753505","-0.83400783963383","-0.789129858954928","-0.569470706432391","-0.768830399414268","-0.768830399414268","0.575757575757576","-0.302736266947747","-0.75581737527745","-0.755817375277449","0.290322580645161","-0.631902172735741","I"
"2302","-0.292415421549168","0.337790237941197","0.404255319148936","-0.292415421549167","0.162873102388412","-0.637830006768996","-0.517902108840495","-0.0300574369676803","-0.325604838709677","0.323700668535691","-0.506764617326638","-0.523070484919823","-0.296492769793586","-0.276573964241282","-0.276573964241283","0.515151515151515","-0.319597818341822","-0.278064910952068","-0.278064910952068","0.290322580645161","-0.627136451270498","P"
"2304","-0.816060334901205","-0.395154913377902","0.872340425531915","-0.816060334901205","-0.487310238841268","-0.845328050840743","-0.919238927390201","-0.616592992879639","-0.875806451612903","-0.395154913377902","-0.467642780709357","-0.357781772757408","-0.220433664275524","-0.814696544748494","-0.814696544748495","0.696969696969697","-0.0685757817553748","-0.799746408145441","-0.799746408145442","0.419354838709677","-0.600535060546325","I"
"2306","-0.697144764779954","-0.25224642369348","0.659574468085106","-0.697144764779953","-0.391444075948259","-0.727889184601926","-0.812302721838152","-0.40352610868903","-0.790322580645161","-0.25224642369348","-0.696521639566262","-0.620333436255432","-0.435458867555652","-0.684289548741474","-0.684289548741475","0.696969696969697","-0.197997629203485","-0.715845191185676","-0.715845191185676","0.483870967741935","-0.689166648614692","G"
"2309","-0.419648695418317","0.394436057795989","0.361702127659574","-0.419648695418317","0.359276349578574","-0.799586068287628","-0.336821349276391","0.141665061273708","-0.588508064516129","0.391416864351952","0.0182901229943289","0.101248701065635","0.205373408441249","-0.375085555069788","-0.375085555069788","0.272727272727273","0.22676898525312","-0.457997895891366","-0.457997895891365","0.290322580645161","-0.280646838377056","H"
"2315","-0.524992878932521","0.0168931061749693","0.446808510638298","-0.524992878932521","-0.170260897953985","-0.666540462029525","-0.685078850074684","-0.220542840952971","-0.501612903225806","0.00797929695924071","-0.119074510446956","-0.0167439104859856","0.071164090386219","-0.549748316689282","-0.549748316689283","0.454545454545455","-1","-0.432841385470369","-0.432841385470367","0.354838709677419","-0.655979897320365","G"
"2319","-0.519007894787634","-0.255553159370283","0.48936170212766","-0.519007894787633","-0.280654215653877","-0.580696418387888","-0.772757733488229","-0.34137534572694","-0.429838709677419","-0.255553159370283","-0.527275451598815","-0.471147591857973","-0.279484875563434","-0.515262032447093","-0.515262032447094","0.515151515151515","-0.198263604989837","-0.531782266007951","-0.531782266007951","0.612903225806452","-0.672681584819011","G"
"2320","-0.829963755198167","-0.580763424627992","0.531914893617021","-0.829963755198167","-0.799459332486633","-0.407559940637099","-0.913798234419136","-0.603139973371002","-0.851612903225806","-0.580763424627992","-0.89933152491197","-0.846431868443614","-0.590679970180644","-0.827072076996792","-0.827072076996791","0.575757575757576","-0.311845116717399","-0.797147647476637","-0.797147647476636","0.67741935483871","-0.631014015553582","K"
"2323","-0.496068619306142","0.101142980375242","-0.0638297872340425","-0.496068619306142","-0.23485115717977","-0.590123880455625","-0.738817866839017","-0.292231213747265","-0.52258064516129","0.0889224354827114","-0.589735253332128","-0.578877250506643","-0.356185788410936","-0.484178902866918","-0.484178902866919","0.515151515151515","-0.194444718082085","-0.49754249629677","-0.497542496296772","0.354838709677419","-0.587916729848581","I"
"2325","-0.544041495833513","-0.380346488390482","0.446808510638298","-0.544041495833513","-0.436930218854884","-0.45509544011726","-0.84712166062577","-0.463930206623403","-0.603225806451613","-0.401337071382359","-0.751288818273443","-0.750830299221187","-0.509997383400888","-0.55887933143316","-0.558879331433161","0.757575757575758","-0.256259461021413","-0.496501742536739","-0.496501742536741","0.419354838709677","-0.48483634079241","H"
"2327","-0.476783199074082","0.173316080799367","0.617021276595745","-0.476783199074081","-0.109710914078457","-0.653890224468199","-0.703249091629284","-0.244044456602948","-0.564314516129032","0.173316080799367","-0.221382721424422","-0.158177683249663","-0.0375975670565242","-0.484407897229464","-0.484407897229463","0.272727272727273","-0.159486962260991","-0.430623903765556","-0.430623903765558","0.354838709677419","-0.523200398587614","C"
"2328","-0.269227571500714","0.0758392638918839","0.276595744680851","-0.269227571500714","0.124664869750091","-0.601124996132866","-0.395222279335925","0.0891801487391399","-0.145766129032258","0.0758392638918839","-0.127717049436623","-0.0412665374132279","0.0356844875168481","-0.235358230086148","-0.235358230086151","0.515151515151515","0.368028397019757","-0.30223450604024","-0.302234506040239","0.419354838709677","-0.282184866668112","E"
"2329","-0.561205972661464","-0.115951405362663","0.48936170212766","-0.561205972661464","-0.0788841068435446","-0.752183677314483","-0.748143899571598","-0.305400133632554","-0.60241935483871","-0.115951405362663","-0.673743446357313","-0.626875520161499","-0.409194136843197","-0.554344959625259","-0.554344959625258","0.575757575757576","-0.189450283871688","-0.546034933054305","-0.546034933054303","0.483870967741935","-0.57564499707558","C"
"2332","-0.592323605909203","-0.269930271008554","-0.191489361702128","-0.592323605909203","-0.262053342145391","-0.682755569894051","-0.772766958470599","-0.341389184257078","-0.538709677419355","-0.269930271008554","-0.64821445483729","-0.623298846593304","-0.449146643100818","-0.585940929874664","-0.585940929874665","0.393939393939394","-0.113453449311911","-0.599693653836737","-0.599693653836737","0.354838709677419","-0.44607152914672","I"
"2333","-0.886421996049531","-0.819998562288836","0.0638297872340425","-0.886421996049531","-0.802278129242628","-0.632707475711308","-0.987423297476946","-0.861717860465353","-0.907258064516129","-0.824599238013083","-0.825995750822342","-0.761911404447802","-0.536363322192216","-0.889619882279225","-0.889619882279225","0.0909090909090908","-0.235716936090288","-0.873034288738793","-0.873034288738793","0.096774193548387","-0.630158351926868","K"
"2335","-0.366837522797491","-0.188843361368701","0.574468085106383","-0.36683752279749","-0.188342603246395","-0.484052533775406","-0.65628099914387","-0.184642185310508","-0.457862903225806","-0.188843361368701","-0.689702599970881","-0.663250384390531","-0.434059233879528","-0.286327190096206","-0.286327190096205","0.636363636363636","-0.246060438892884","-0.535200363014323","-0.535200363014325","0.548387096774194","-0.60321036327795","F"
"2336","-0.300449979352617","0.206527208683775","0.0638297872340425","-0.300449979352616","0.120202571156702","-0.623420844589853","-0.401353482791466","0.0835257775766143","-0.309677419354839","0.206527208683775","-0.617667306069426","-0.578159408046418","-0.385736078952175","-0.356141627553047","-0.356141627553049","0.757575757575758","-0.115157664535577","-0.187277520279218","-0.187277520279216","0.419354838709677","-0.345189870675651","G"
"2338","-0.4815814093372","0.0407591114945007","0.106382978723404","-0.481581409337199","-0.308646300727392","-0.509247916655229","-0.746829112940844","-0.30352900015909","-0.548991935483871","0.0351520379555745","-0.522124419201306","-0.486422903249568","-0.278934402353951","-0.502495951022047","-0.50249595102205","0.515151515151515","-0.293210393414308","-0.400802927560948","-0.400802927560946","0.354838709677419","-0.566633451032213","G"
"2341","-0.647914911144137","-0.213715764502912","0.957446808510638","-0.647914911144137","-0.415238224158045","-0.636284965124608","-0.853244002276911","-0.475238195118932","-0.735887096774194","-0.213715764502912","-0.769012101533577","-0.73452994641259","-0.512720127571549","-0.648292585271743","-0.648292585271745","0.696969696969697","-0.264770686184692","-0.642459556178424","-0.642459556178422","0.419354838709677","-0.545870069102962","I"
"2342","-0.402202663353471","0.0180432751060311","0.531914893617021","-0.40220266335347","0.00205358102647235","-0.647157901193139","-0.650208557605771","-0.17726631914259","-0.536088709677419","0.0180432751060311","-0.583119767157502","-0.549984875153404","-0.370145097826247","-0.390104234115765","-0.390104234115767","0.515151515151515","-0.100565116454707","-0.386299627017299","-0.386299627017298","0.483870967741935","-0.419080215757209","M"
"2343","-0.578281581960783","-0.157213715764503","0.276595744680851","-0.578281581960783","-0.3830720903289","-0.565970831082","-0.856887282940769","-0.482079324542018","-0.620161290322581","-0.157213715764503","-0.804942107428145","-0.779149027542894","-0.537108806090258","-0.557325054079806","-0.557325054079809","0.636363636363636","-0.241532283221525","-0.613253036289764","-0.613253036289765","0.354838709677419","-0.550819920715725","M"
